artist,genre,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_popularity,added_at
Nevada,eurodance,The Mack,The Mack,7aV2mflaASUmGhCErm7kBO,0.707,0.883,0,-4.281,1,0.0602,0.0,0.23,0.541,106.031,167038,4,0.0,2016-11-22T20:54:49Z
Martin Jensen,dance pop/danish electronic/edm/electro house/pop/pop dance/pop edm/tropical house,Solo Dance,Solo Dance,3R6dPfF2yBO8mHySW1XDAa,0.746,0.846,9,-2.432,1,0.048,0.0,0.195,0.403,114.955,174933,4,59.0,2016-11-22T21:37:29Z
Mura Masa,channel islands indie/hyperpop/vapor soul,Love For That,Love For That,3Qru36Ylp86E2Q4dWB4OnQ,0.628,0.523,5,-7.246,0,0.192,0.00609,0.12,0.356,112.864,191595,4,0.0,2016-11-28T14:57:43Z
Porter Robinson,complextro/edm/melodic dubstep/progressive electro house,Worlds,Flicker,6svZ9rs70wvsCWacMHgzPM,0.593,0.715,10,-3.737,0,0.1,0.000368,0.169,0.565,92.03,279000,4,0.0,2017-01-12T18:45:42Z
Porter Robinson,complextro/edm/melodic dubstep/progressive electro house,Shelter,Shelter,3ISYGHoYnu4gos6JNMfL4z,0.276,0.796,0,-4.499,1,0.0579,0.0,0.184,0.26,199.526,218965,4,0.0,2017-01-12T18:46:01Z
Alan Walker,electro house,Alone,Alone,3ujORpm8Hf7QWEtfqSAZL8,0.671,0.924,10,-3.239,1,0.0529,0.000214,0.12,0.17,97.012,161145,4,0.0,2017-01-12T18:46:13Z
Mura Masa,channel islands indie/hyperpop/vapor soul,Someday Somewhere,Firefly,1cYx9doW05Lga1jB2gnIUB,0.745,0.446,10,-9.166,1,0.156,2.17e-06,0.0528,0.486,109.914,228000,4,0.0,2017-02-04T18:49:42Z
The Glitch Mob,edm/electro house/glitch/glitch hop/indietronica,We Can Make the World Stop - EP,We Can Make The World Stop,48n92l7OnLEURhalUBtsl7,0.563,0.836,5,-5.891,0,0.0357,0.5,0.116,0.154,105.006,325909,4,51.0,2017-02-23T22:57:32Z
The Chainsmokers,dance pop/edm/electropop/pop/pop dance/tropical house,Something Just Like This,Something Just Like This,1dNIEtp7AY3oDAKCGg2XkH,0.607,0.649,11,-6.695,0,0.0362,2.46e-05,0.174,0.505,102.996,247627,4,74.0,2017-03-08T20:32:34Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Scared to Be Lonely,Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,0.584,0.54,1,-7.786,0,0.0576,0.0,0.261,0.195,137.972,220883,4,77.0,2017-03-08T20:34:29Z
Kygo,edm/pop/pop dance/tropical house,It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,0.64,0.533,0,-6.596,1,0.0706,0.0,0.0864,0.515,99.968,220781,4,76.0,2017-03-08T20:41:55Z
ItaloBrothers,dance pop/eurodance/hands up/italo dance/pop dance,Summer Air,Summer Air,3GPI7hYiqD6enLRobhkBm8,0.755,0.751,8,-4.034,1,0.0748,0.0,0.0812,0.491,102.002,183587,4,0.0,2017-03-26T11:08:22Z
Broiler,nordic house/norwegian pop/tropical house,Amazing,Amazing,2SdWK7UqcyjOmzPKxTJ0gA,0.529,0.441,6,-6.91,1,0.0302,0.0,0.0928,0.235,126.079,248747,4,0.0,2017-03-26T11:17:53Z
Will Sparks,big room/edm/electro house/melbourne bounce/melbourne bounce international/pop dance,Ah Yeah So What,Ah Yeah So What - Radio Edit,37PuGmhHTzDbbaUAFKj6bJ,0.678,0.959,0,-3.906,1,0.157,0.652,0.18,0.664,127.978,195000,4,44.0,2017-03-31T10:47:30Z
Saxx in the City,indonesian jazz,In the Night,In the Night,1rdH5fBweoMY9TxYjlGh3c,0.725,0.63,5,-4.466,1,0.0494,0.00533,0.348,0.732,114.996,245055,4,24.0,2017-04-09T19:23:04Z
Zedd,complextro/dance pop/edm/electro house/electropop/german techno/pop/pop dance/pop rap/post-teen pop/tropical house,Stay,Stay (with Alessia Cara),0dA2Mk56wEzDgegdC6R17g,0.679,0.634,5,-5.024,0,0.0654,0.0,0.115,0.498,102.013,210091,4,0.0,2017-04-09T19:33:35Z
Sub Focus,dancefloor dnb/drum and bass/uk dance/uk dnb,Rock It,Rock It,5xdkM7DUA2LhBAEnkAgxFY,0.47,0.961,5,-1.475,0,0.0612,0.259,0.0951,0.0826,173.981,303733,4,0.0,2017-04-25T16:39:11Z
Sub Focus,dancefloor dnb/drum and bass/uk dance/uk dnb,Torus,Tidal Wave,3NKLPcvDM0pefpLNcmui2W,0.522,0.868,5,-5.307,1,0.0412,1.3e-06,0.635,0.514,173.96,228827,4,57.0,2017-04-27T09:23:12Z
Flume,australian dance/australian electropop/australian indie/downtempo/edm,Say It (feat. Tove Lo) [Illenium Remix],Say It (feat. Tove Lo) [Illenium Remix],1qcyw35R6PiMBYfSSK7gDm,0.482,0.769,6,-4.473,1,0.0549,0.00498,0.0953,0.427,149.69,267200,4,0.0,2017-05-25T11:36:37Z
Marshmello,brostep/dance pop/edm/pop/pop dance/progressive electro house,Silence,Silence,7vGuf3Y35N4wmASOKLUVVU,0.52,0.761,4,-3.093,1,0.0853,4.96e-06,0.17,0.286,141.971,180823,4,81.0,2017-09-11T15:42:22Z
Flume,australian dance/australian electropop/australian indie/downtempo/edm,Flume,Holdin On,4iFbpj8YwYkgJdbI5hFFlt,0.43,0.436,8,-4.816,1,0.119,0.0,0.128,0.217,90.053,154414,4,0.0,2017-12-13T22:48:50Z
Mura Masa,channel islands indie/hyperpop/vapor soul,Mura Masa,What If I Go? (feat. Bonzai),6lbFEBQz8jYuwsDY1LYEuD,0.573,0.531,7,-7.863,1,0.386,3.56e-05,0.0901,0.884,200.404,195467,4,0.0,2018-03-05T08:30:03Z
Keeno,drum and bass/liquid funk/vocaloid,Life Cycle,Frozen,0rbYBScEUBlzLA0ar1rTfB,0.563,0.941,5,-5.86,0,0.0835,0.0213,0.0678,0.391,160.06,197631,4,28.0,2018-03-05T13:40:21Z
Skrillex,brostep/complextro/edm/electro,Would You Ever,Would You Ever,57p8CBvPOxrvyCbn6ttl5r,0.653,0.91,10,-3.36,1,0.0566,0.0,0.318,0.0921,126.047,234286,4,60.0,2018-04-17T06:51:38Z
Loud Luxury,dance pop/edm/electro house/pop/pop dance/tropical house,Body,Body,43V1z6QToNNWNldV4FEG6r,0.752,0.764,1,-4.399,1,0.038,9.44e-05,0.0543,0.582,121.958,163216,4,0.0,2018-05-29T08:49:10Z
Eden Project,unknown,XO,XO,6NiXAdF2005XfIrbJ2JCN9,0.648,0.306,2,-9.101,0,0.105,1.72e-06,0.119,0.603,163.955,159582,4,55.0,2018-05-31T12:56:19Z
Eden Project,unknown,Bipolar Paradise,Man Down,49actMegjs2x267RgG2Vab,0.368,0.35,6,-8.773,0,0.0539,0.0,0.945,0.13,128.25,315533,4,42.0,2018-05-31T12:56:21Z
Puppet,edm/future bass/gaming edm/melodic dubstep/pop edm,The Fire,The Fire,1R4J88fVSEfqtk5uG9V1oJ,0.441,0.728,3,-5.715,1,0.089,3.05e-06,0.155,0.172,127.835,389285,4,0.0,2018-05-31T13:10:48Z
Stephen,indie poptimism/la pop,Crossfire,Crossfire,5HjBpej4uHPAX8sMeUFJms,0.323,0.558,5,-5.292,0,0.337,2.81e-06,0.676,0.199,73.552,270511,4,59.0,2018-06-04T17:10:16Z
EDEN,indie poptimism/pop,End Credits,Nocturne,1auMsx7mwGpHv1FpBnsJPy,0.521,0.589,6,-5.946,0,0.0665,1.67e-06,0.841,0.381,124.318,197593,4,46.0,2018-06-04T17:14:39Z
Phlake,danish pop/scandinavian r&b,The Rascal (Edit),The Rascal - Edit,5JRcKmbhayAgoW1MxZnCP1,0.564,0.67,9,-7.654,1,0.252,1.65e-05,0.103,0.765,179.847,211000,4,46.0,2018-06-11T13:34:40Z
Tiësto,big room/brostep/dance pop/dutch edm/edm/house/pop/pop dance/slap house/trance/tropical house,Jackie Chan,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,0.747,0.834,3,-2.867,0,0.045,0.0,0.0586,0.687,128.005,215760,4,71.0,2018-07-21T08:35:10Z
deadmau5,canadian electronic/edm/electro house/pop dance/progressive house,mau5ville: Level 1,Monophobia,2nLgWMdYPO35GGpwX2xo23,0.545,0.747,6,-4.877,0,0.0429,0.00397,0.135,0.224,128.045,214671,4,49.0,2018-07-21T08:42:01Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Waiting For Tomorrow (feat. Mike Shinoda),Waiting For Tomorrow (feat. Mike Shinoda),5Gi8lLH3edcexP99srU1Nl,0.507,0.887,5,-4.084,0,0.141,0.0,0.562,0.336,128.015,247505,4,46.0,2018-12-15T09:41:16Z
Alan Walker,electro house,Different World,Darkside,6SRWhUJcD2YKahCwHavz3X,0.43,0.606,4,-5.115,0,0.0431,0.0,0.173,0.123,169.988,211680,4,74.0,2019-01-07T21:04:58Z
ItaloBrothers,dance pop/eurodance/hands up/italo dance/pop dance,Games,Games,19tzoaZ83BZueXT8aMALM3,0.747,0.82,11,-3.976,1,0.157,0.0,0.0551,0.836,122.989,189287,4,37.0,2019-05-16T14:19:05Z
Kygo,edm/pop/pop dance/tropical house,Kem Kan Eg Ringe (feat. Store P & Lars Vaular),Kem Kan Eg Ringe (feat. Store P & Lars Vaular),5CR8jioIWEB0yaS4Ap2mz5,0.827,0.546,1,-9.086,0,0.0763,0.00473,0.163,0.526,101.965,198032,4,42.0,2019-06-14T17:34:47Z
TWO LANES,tropical house/uk dance,Drifting,Common Ground,05vsuSnFi5y7Xbxrvb7D6h,0.534,0.601,0,-9.352,1,0.0422,0.00395,0.0908,0.139,117.999,200000,4,4.0,2019-10-17T21:33:35Z
TWO LANES,tropical house/uk dance,Drifting,Back to You,78IafDC0fc0WB2NmUTZ7xe,0.634,0.495,2,-7.631,1,0.0483,0.0426,0.211,0.217,135.912,159044,4,10.0,2019-10-17T21:33:37Z
TWO LANES,tropical house/uk dance,Lights (Extended),Feel,4OoUl9vMdXzOvO4r2y2k8m,0.68,0.68,10,-12.853,0,0.0417,0.805,0.144,0.183,120.007,275125,4,44.0,2020-12-03T08:02:56Z
Dabin,canadian electronic/edm/electropop/future bass/melodic dubstep/pop dance/pop edm,Wild Youth,Alive,0XtnjngdyPgVxb9qXBUeJh,0.383,0.566,11,-6.179,1,0.0435,0.0,0.135,0.234,154.0,365419,4,46.0,2019-10-17T21:33:48Z
Floatinurboat,gaming edm/melodic dubstep,Limbo,Limbo,5IfDykY8Q4iXv95JJWuMsd,0.527,0.483,11,-8.231,1,0.0296,5.45e-06,0.127,0.315,140.081,195500,4,0.0,2019-10-17T21:33:56Z
Alter.,bass trap/traprun,Safety,Safety,2PI3hG8phvYNvkzRaMYWOe,0.526,0.516,3,-8.887,0,0.0354,1.6e-06,0.103,0.273,90.0,189333,4,37.0,2019-10-17T21:33:57Z
Tritonal,edm/electro house/melodic dubstep/pop dance/pop edm/progressive electro house/progressive house/progressive trance/trance/tropical house/uplifting trance,Diamonds (Blewbird Remix),Diamonds - Blewbird Remix,0P0WsCdeMyFFtP1nJl1Rts,0.619,0.583,9,-10.57,0,0.038,0.252,0.0614,0.55,155.969,182228,4,3.0,2019-10-17T21:41:31Z
Finding Hope,chill r&b/pop,Daydream,Daydream,61dht7XTCDnjRa3f1HgVdj,0.818,0.371,8,-8.319,1,0.0502,0.000489,0.124,0.39,90.006,164000,4,41.0,2019-10-17T21:45:32Z
MEDUZA,dance pop/edm/electro house/pop/pop dance/pop house/tropical house,Lose Control,Lose Control,7CHi4DtfK4heMlQaudCuHK,0.598,0.526,10,-8.659,0,0.0415,0.0,0.14,0.529,123.935,168387,4,77.0,2019-11-03T15:23:05Z
Regard,dance pop/edm/electro house/pop/pop dance/pop edm/slap house/tropical house,Ride It,Ride It,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,7,-4.258,0,0.0874,6.43e-05,0.106,0.884,117.948,157606,4,79.0,2019-12-04T09:10:18Z
Jesu Brødre,danish hip hop/danish pop,Trampertøsen,Trampertøsen,6zWFU7AgnwajRsTw6qruYW,0.707,0.912,4,-6.045,0,0.375,0.0,0.391,0.316,123.918,163790,4,34.0,2020-01-21T15:05:44Z
Oberg,unknown,Take My Hand,Take My Hand,2r83X34HTciGAKNkHDuGaJ,0.675,0.874,1,-8.532,1,0.249,0.0875,0.0824,0.687,149.871,161104,4,0.0,2020-07-27T20:38:09Z
Oberg,unknown,Chasing Stars,Chasing Stars,49IMFLzlTmyZSzj5mFFjrI,0.83,0.552,8,-10.762,1,0.236,0.267,0.0954,0.191,139.978,193732,4,0.0,2020-11-04T14:12:46Z
Oberg,unknown,Won't Look Back,Won't Look Back,2DBDwhBAlrlDIFyFE1xmeJ,0.733,0.733,1,-9.506,1,0.298,0.00291,0.0484,0.648,150.034,172900,4,0.0,2021-01-23T10:25:14Z
Albatraoz,swedish eurodance/swedish pop rap,E (Ventex),E (Ventex),0nZPJ83AFwWPNSMrS2Jr5J,0.922,0.661,10,-5.688,1,0.29,0.0,0.185,0.764,138.036,124830,4,1.0,2020-11-04T14:17:07Z
Lensko,gaming edm,Cetus,Cetus,5dhy8FIzG1gSJdQUMvQ60r,0.753,0.921,1,-8.252,1,0.076,0.39,0.149,0.385,128.08,288755,4,0.0,2020-11-09T11:11:39Z
Lensko,gaming edm,Circles,Circles,6Oc37SFRKtqaVI5RWiwLdc,0.693,0.857,11,-10.342,0,0.0811,0.614,0.18,0.899,128.136,281255,4,0.0,2020-11-09T11:11:41Z
Tristam,brostep/chillstep/dancefloor dnb/edm/electro house/gaming edm/melodic dubstep,Flight,Flight,4Uhty1kvytzqhwoLO2CVoi,0.433,0.758,2,-5.736,1,0.662,2.64e-05,0.102,0.22,87.402,219429,4,57.0,2020-11-09T11:37:18Z
Noisestorm,chillstep/complextro/dancefloor dnb/edm/electro house/gaming edm/speedrun,Crab Rave,Crab Rave,4qDHt2ClApBBzDAvhNGWFd,0.768,0.933,2,-2.95,0,0.0385,0.915,0.0833,0.245,124.996,161280,4,66.0,2020-11-09T12:24:36Z
Scooter,eurodance/europop/german techno/hamburg electronic/happy hardcore,FCK 2020,FCK 2020,3KPAkcLhuAFe5m1NKHxe5o,0.476,0.985,2,-4.451,1,0.164,0.0401,0.1,0.124,74.964,209799,4,47.0,2020-12-11T11:07:17Z
LIZOT,big room/german dance/pop dance/slap house/tropical house,Weekend (feat. Emelie Cyréus),Weekend (feat. Emelie Cyréus),4KPYXZUCKYLEEcGmKN4Exs,0.684,0.916,8,-5.519,1,0.167,0.000341,0.172,0.265,123.937,132775,4,62.0,2020-12-11T11:28:44Z
Galwaro,melbourne bounce international,Like A Prayer (feat. Charla K),Like A Prayer (feat. Charla K),6HjdL6nsBMykh2ehTv1kbb,0.573,0.855,5,-4.447,1,0.0413,2.03e-05,0.39,0.15,125.001,164160,4,61.0,2020-12-11T11:28:52Z
W&W,big room/dutch trance/edm/electro house/pop dance/trance,Rave Love,Rave Love,0YHL0wDP6b7ov6h0yEhorO,0.393,0.895,6,-4.935,0,0.0493,0.000407,0.151,0.183,160.057,189000,4,59.0,2020-12-11T11:31:00Z
DJ Gollum,german dance/hands up,The Bad Touch 2k20,The Bad Touch 2k20,0knsBJ21cqAbgjdr2i0R9b,0.773,0.842,3,-4.001,1,0.0805,3.61e-06,0.175,0.629,128.035,160845,4,64.0,2020-12-11T11:39:44Z
DJ Gollum,german dance/hands up,Poison,Poison - DJ THT & Ced Tecknoboy Radio Edit,5YUGYQP1stkhjWIxmLvcgf,0.571,0.973,6,-5.741,0,0.0441,3.04e-05,0.0641,0.376,144.996,218523,4,52.0,2020-12-11T11:39:51Z
Klaas,edm/german dance/pop dance/pop house,Fever,Fever,3BjNcAg8mMUKX84im2Jumk,0.638,0.81,11,-5.877,0,0.0601,0.0,0.212,0.543,128.015,172500,4,27.0,2020-12-11T11:40:14Z
Fox Stevenson,dancefloor dnb/edm/electro house,Killjoy,Dreamland,3Vr6lUX3ni1Z6OLvn3YkU6,0.413,0.879,11,-4.934,1,0.0747,0.0,0.384,0.59,167.94,241159,4,55.0,2020-12-22T10:07:46Z
UPYARD19,unknown,Belgica 2019 (Stonebank),Belgica 2019 (Stonebank),326fsV1chACSqdr9IW6nyJ,0.329,0.912,11,-3.335,1,0.162,5.09e-05,0.335,0.277,169.784,232941,4,38.0,2020-12-22T11:25:34Z
Niko,super eurobeat,Bratt Sinclaire Eurobeat Style Vol.7,Night of Fire - Extended mix,1c7IRPoWNIMLGrFgit8QXk,0.472,0.945,1,-7.894,1,0.0392,0.531,0.384,0.745,155.134,318392,4,50.0,2020-12-22T11:32:19Z
Nightcrawlers,disco house/hip house/vocal house,Push The Feeling On,Push The Feeling On - Mk Dub Revisited Edit,1EWsVHU4FNAdtN4R8FETag,0.793,0.5,6,-13.108,0,0.0319,1.96e-05,0.186,0.833,123.017,243160,4,66.0,2020-12-24T20:07:06Z
Divolly & Markward,covertronica,Say It Right,Say It Right,3LH5xf4WoPpW2Naxl8wKGA,0.79,0.712,6,-5.859,0,0.041,0.0168,0.281,0.522,119.971,157000,4,0.0,2020-12-26T16:03:08Z
Nu Aspect,unknown,Things I Said,Things I Said,0l0bCXStLpDNSDkvCh3b0j,0.746,0.768,1,-5.401,0,0.053,0.779,0.105,0.302,125.038,180187,4,39.0,2020-12-27T12:06:42Z
HVME,slap house,Goosebumps,Goosebumps,20McUFi8KCIVdNDLrkTDuZ,0.767,0.659,1,-7.429,1,0.0444,0.0,0.13,0.439,124.946,163208,4,73.0,2020-12-27T12:29:51Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Used To Love (with Dean Lewis),Used To Love (with Dean Lewis),7pWK1kMgHy5lNNiIfuRbkP,0.651,0.693,4,-4.722,1,0.0375,0.0,0.335,0.392,118.97,236765,4,63.0,2021-01-12T19:40:48Z
Syn Cole,dance pop/deep house/deep tropical house/edm/electro house/pop/pop dance/pop edm/progressive electro house/tropical house,Rush,Rush,3aa0b75hJn07vpTe9MxBXO,0.609,0.893,9,-2.672,0,0.0302,0.000121,0.134,0.55,125.98,169524,4,30.0,2021-01-12T19:48:15Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,So Far Away (feat. Jamie Scott & Romy Dya),So Far Away (feat. Jamie Scott & Romy Dya),0OlnLZY4cmQzT6ZGttvWBM,0.526,0.52,6,-7.985,0,0.0569,0.0,0.197,0.13,149.119,183637,4,67.0,2021-01-12T19:51:00Z
Albatraoz,swedish eurodance/swedish pop rap,Rave i mitt garage,Rave i mitt garage,1Yz57hFbrcXU335FfcE677,0.562,0.881,7,-4.037,0,0.18,0.000828,0.0673,0.712,151.918,142000,1,48.0,2021-01-17T21:53:39Z
WATEVA,estonian electronic,My Love 2 U,My Love 2 U,14zq0NozJ04vMSHmbk8b8l,0.876,0.703,5,-5.209,1,0.0624,0.00109,0.164,0.398,119.987,176971,4,35.0,2021-01-18T14:20:10Z
PALASTIC,austrian pop,Caught in a Dream,Caught in a Dream,2aahxM4jGWFWgMzmHpelAR,0.701,0.592,9,-10.567,1,0.147,0.0686,0.0832,0.455,120.007,165500,4,60.0,2021-01-18T15:17:34Z
Albatraoz,swedish eurodance/swedish pop rap,Trodde han va gay,Trodde han va gay,1ELH8TSFsPqvMnK80EE8YY,0.843,0.679,8,-7.237,1,0.286,0.0,0.125,0.432,135.022,133778,4,43.0,2021-01-23T10:25:24Z
Cheat Codes,dance pop/edm/electro house/electropop/pop/pop dance/pop edm/post-teen pop/tropical house,Sex,Sex,5ZEM9j0jrFr5RdHEbl2MYV,0.51,0.692,0,-5.825,1,0.171,0.0,0.138,0.209,102.42,228361,4,0.0,2021-07-11T16:44:31Z
Marshmello,brostep/dance pop/edm/pop/pop dance/progressive electro house,Alone,Alone,12mGwph2YzDIlChtq3EdXP,0.636,0.953,2,-3.74,1,0.0353,0.0164,0.108,0.397,142.011,273803,4,17.0,2021-01-27T08:46:26Z
Nils Hoffmann,deep minimal techno/progressive house,Once in a Blue Moon,Once in a Blue Moon - Extended Mix,25RerHohoUYK9oUuyzVYac,0.799,0.533,0,-9.074,1,0.0694,0.862,0.0673,0.112,123.972,376039,4,25.0,2021-02-18T21:38:43Z
Closed Doors,scandipop,Take It Off,Take It Off,6Zo9TnEZEtFnv1SHPGlR6w,0.707,0.835,4,-6.796,0,0.0463,0.000363,0.362,0.21,124.013,178065,4,41.0,2021-02-18T08:23:02Z
Avoure,melodic techno,U,Aura,0B2GWovtxzsh0a02PBbNl7,0.684,0.604,11,-9.088,0,0.0471,0.887,0.0456,0.364,123.0,521402,4,55.0,2021-02-22T15:51:56Z
HIMATE,unknown,Lemonade,Lemonade,0BFpkLojqCwHXr6TjdtLIF,0.674,0.818,1,-7.592,0,0.341,5.36e-06,0.298,0.271,127.97,139323,4,50.0,2021-03-02T08:22:59Z
Lane 8,edm/gauze pop/progressive house/tropical house,Cross Pollination,Run,0yjxW8s0Uuk9uKi0Nh9B7T,0.366,0.802,5,-6.695,1,0.0357,0.644,0.248,0.23,123.889,230319,4,53.0,2021-03-04T11:48:43Z
Collapz,dakke dak,Vibes of Life,The Valhalla King,6SgM24gAhunbOMPDkIllNw,0.783,0.711,0,-4.923,1,0.122,0.818,0.111,0.139,142.974,237923,4,0.0,2021-03-04T11:48:43Z
Miss Li,classic swedish pop/swedish pop,Complicated (VIZE Remix),Complicated - VIZE Remix,1cBNKE674xXsTL27FOv0qA,0.917,0.566,0,-6.445,0,0.122,6.45e-06,0.0685,0.892,119.993,152750,4,46.0,2021-03-04T11:48:47Z
Lane 8,edm/gauze pop/progressive house/tropical house,Brightest Lights,Road,6kckNpuM5oXZrObLExRg6d,0.689,0.514,11,-12.803,1,0.0383,0.449,0.0952,0.0963,121.985,238033,4,62.0,2021-03-05T07:51:03Z
Lane 8,edm/gauze pop/progressive house/tropical house,Fingerprint,Fingerprint,1Hy3CoHThqF0NBSmkmeR21,0.637,0.821,5,-8.781,0,0.0345,0.866,0.154,0.303,123.988,404392,4,56.0,2021-03-05T08:29:58Z
Lane 8,edm/gauze pop/progressive house/tropical house,Little by Little,Atlas,6YFRyll4isFUJrbHSeM1oJ,0.641,0.563,6,-10.532,1,0.0566,0.924,0.122,0.171,122.001,350164,5,49.0,2021-03-05T08:53:05Z
Camo & Krooked,austrian dnb/dancefloor dnb/drum and bass/jump up/liquid funk,Cross The Line,Watch It Burn,1LowOq3Ipndg1XC1Dcm7lX,0.349,0.868,8,-4.258,0,0.0519,0.0,0.619,0.151,174.163,208931,4,47.0,2021-03-05T09:29:11Z
Stephen Swartz,unknown,Bullet Train (feat. Joni Fatora),Bullet Train (feat. Joni Fatora),6lbhkPbkKj6jnPTt1FelVo,0.546,0.703,8,-3.139,0,0.123,0.000327,0.175,0.196,129.868,245538,4,54.0,2021-04-08T12:47:27Z
Pendulum,australian dance/dancefloor dnb/drum and bass,Immersion,"The Island, Pt. I (Dawn)",1Thv8uCYzyOFC7PME9J936,0.578,0.893,9,-3.615,0,0.0557,0.00629,0.147,0.373,126.018,320173,4,54.0,2021-04-08T12:49:10Z
Riton,dance pop/edm/house/pop dance/tropical house/uk dance,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,4cG7HUWYHBV6R6tHn1gxrl,0.824,0.862,2,-3.424,1,0.126,0.000132,0.303,0.801,122.98,169153,4,81.0,2021-04-19T19:25:03Z
Martin Garrix,dance pop/dutch edm/edm/electro house/pop/pop dance/progressive house/tropical house,Pressure (feat. Tove Lo),Pressure (feat. Tove Lo),4ga4WvRNhMsIL38pkBbnIN,0.859,0.558,7,-8.991,0,0.0902,0.324,0.124,0.357,114.978,144391,4,69.0,2021-04-19T19:36:43Z
David Guetta,big room/dance pop/edm/pop/pop dance,Dreams (feat. Lanie Gardner),Dreams (feat. Lanie Gardner),5ovAmYzYLeEmOX6P3bmlzV,0.61,0.896,9,-4.471,0,0.0384,0.000157,0.0943,0.0723,128.056,204103,4,62.0,2021-04-19T19:45:04Z
David Guetta,big room/dance pop/edm/pop/pop dance,Save My Life (feat. Lovespeake),Save My Life (feat. Lovespeake),1w8DxFHDDInmn5TovLKKrW,0.704,0.745,11,-7.664,0,0.0448,0.741,0.234,0.0511,128.002,183750,4,58.0,2021-04-19T19:45:32Z
deadmau5,canadian electronic/edm/electro house/pop dance/progressive house,"We Are Friends, Vol. 6",Polaris,6Qng1hawspj0ddyexe0IHV,0.67,0.792,7,-8.211,1,0.0465,0.881,0.101,0.0348,128.018,585000,3,47.0,2021-04-19T19:59:57Z
deadmau5,canadian electronic/edm/electro house/pop dance/progressive house,> Album Title Goes Here <,The Veldt,5YaqbhEmoxSpIbdBTPG6KQ,0.739,0.599,9,-10.002,1,0.0335,0.393,0.0679,0.318,128.03,521892,4,46.0,2021-04-19T20:07:54Z
Vicetone,edm/electro house/pop dance/pop edm/progressive electro house/tropical house,Nevada (feat. Cozi Zuehlsdorff),Nevada (feat. Cozi Zuehlsdorff),5BIjJP1zlOa3iY65RSkXkr,0.605,0.783,3,-4.271,1,0.0324,0.000175,0.133,0.105,124.015,208562,4,0.0,2021-04-19T20:08:20Z
ILLENIUM,edm/melodic dubstep/pop/pop dance/tropical house,Paper Thin,Paper Thin,7c2IApOeLTZfrB5dVScRUP,0.557,0.781,1,-3.841,1,0.0925,0.0,0.143,0.779,155.924,197062,4,48.0,2021-04-22T10:26:36Z
deadmau5,canadian electronic/edm/electro house/pop dance/progressive house,For Lack Of A Better Name,Moar Ghosts 'n' Stuff,0H7epBAr4BMdBl5NGnUuRr,0.899,0.72,5,-5.244,0,0.144,0.625,0.155,0.342,128.005,299067,4,37.0,2021-04-30T10:36:15Z
Monseigner,unknown,Let You Go,Let You Go,4xzrxr55GFDes48p6BZah2,0.617,0.663,2,-10.608,1,0.0703,0.0103,0.208,0.238,127.941,209531,4,7.0,2021-05-03T18:42:46Z
Vicetone,edm/electro house/pop dance/pop edm/progressive electro house/tropical house,Walk Thru Fire,Walk Thru Fire,2wQ411UQL2MRsdAgPRUstT,0.639,0.664,5,-4.926,1,0.0357,1.53e-06,0.382,0.351,116.028,194483,4,64.0,2021-06-22T10:46:07Z
David Guetta,big room/dance pop/edm/pop/pop dance,Memories (feat. Kid Cudi) [2021 Remix],Memories (feat. Kid Cudi) - 2021 Remix,59o6ojGNGJOYiVJSzC6Lsa,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,72.0,2021-06-24T18:51:44Z
Royal & the Serpent,alt z/electropop/indie electropop/modern alternative pop/social media pop/viral rap,overwhelmed (the remixes),overwhelmed - Chri$tian Gate$ remix,4Kh6cq3XgOGUK9yXQu7RTq,0.619,0.502,0,-8.097,0,0.249,0.0,0.155,0.38,174.196,134483,4,67.0,2021-07-11T16:40:19Z
Rift Child,unknown,Without You,Without You,0ucuwGFM1s8SJdlUtdeZ13,0.683,0.737,0,-6.581,1,0.287,0.0,0.328,0.453,125.702,133415,4,26.0,2021-07-11T16:42:29Z
Justice,alternative dance/electro house/electronica/filter house/new rave,Justice,Genesis,4wSmqFg31t6LsQWtzYAJob,0.693,0.789,9,-5.13,1,0.384,0.366,0.0985,0.283,117.055,234960,4,58.0,2021-07-11T16:44:36Z
Kavinsky,alternative dance/electro house/electronica/filter house,Nightcall,Nightcall,0U0ldCRmgCqhVvD6ksG63j,0.532,0.874,9,-5.183,0,0.0482,0.012,0.452,0.361,91.038,258413,4,72.0,2021-07-11T16:44:37Z
